POST	/api/v1/notifications/read-all	repo/server/src/main/java/com/meridian/notifications/NotificationController.java
POST	/api/v1/notifications/{var}/read	repo/server/src/main/java/com/meridian/notifications/NotificationController.java
POST	/api/v1/reports	repo/server/src/main/java/com/meridian/reports/ReportController.java
POST	/api/v1/reports/schedules	repo/server/src/main/java/com/meridian/reports/ReportController.java
POST	/api/v1/reports/{var}/cancel	repo/server/src/main/java/com/meridian/reports/ReportController.java
POST	/api/v1/sessions	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST	/api/v1/sessions/attempt-drafts	repo/server/src/main/java/com/meridian/sessions/AttemptDraftController.java
POST	/api/v1/sessions/sync	repo/server/src/main/java/com/meridian/sessions/SessionSyncController.java
POST	/api/v1/sessions/{var}/complete	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST	/api/v1/sessions/{var}/continue	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST	/api/v1/sessions/{var}/pause	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST	/api/v1/sessions/{var}/sets	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST	/api/v1/sessions/{var}/submit-attempts	repo/server/src/main/java/com/meridian/sessions/AttemptDraftController.java
PUT	/api/v1/admin/backups/policy	repo/server/src/main/java/com/meridian/backups/BackupController.java
PUT	/api/v1/admin/notification-templates/{var}	repo/server/src/main/java/com/meridian/notifications/TemplateController.java
PUT	/api/v1/assessment-items/{var}	repo/server/src/main/java/com/meridian/courses/AssessmentItemController.java
PUT	/api/v1/courses/{var}	repo/server/src/main/java/com/meridian/courses/CourseController.java
PUT	/api/v1/reports/schedules/{var}	repo/server/src/main/java/com/meridian/reports/ReportController.java
