GET /api/v1/courses/{var}/assessment-items	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	coursesAssessmentItems_publicCourse_returnsPage	repo/server/src/main/java/com/meridian/courses/CourseController.java
GET /api/v1/courses/{var}/cohorts	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	coursesCohorts_adminJwt_returns200	repo/server/src/main/java/com/meridian/courses/CourseController.java
GET /api/v1/courses/{var}/knowledge-points	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	coursesKnowledgePoints_publicCourse_returnsArray	repo/server/src/main/java/com/meridian/courses/KnowledgePointController.java
GET /api/v1/health	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	health_overRealHttp_returnsUpWithVersion	repo/server/src/main/java/com/meridian/HealthController.java
GET /api/v1/notifications	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	notifications_list_withStudentJwt_returnsPageShape	repo/server/src/main/java/com/meridian/notifications/NotificationController.java
GET /api/v1/notifications/unread-count	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	notifications_unreadCount_returnsUnreadCountField	repo/server/src/main/java/com/meridian/notifications/NotificationController.java
GET /api/v1/reports	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	reportsLifecycle_createGetCancelList_overRealHttp	repo/server/src/main/java/com/meridian/reports/ReportController.java
GET /api/v1/reports/schedules	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	reportsScheduleLifecycle_createUpdateListDelete_overRealHttp	repo/server/src/main/java/com/meridian/reports/ReportController.java
GET /api/v1/reports/{var}	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	reportsScheduleLifecycle_createUpdateListDelete_overRealHttp	repo/server/src/main/java/com/meridian/reports/ReportController.java
GET /api/v1/reports/{var}/download	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	reportsLifecycle_createGetCancelList_overRealHttp	repo/server/src/main/java/com/meridian/reports/ReportController.java
GET /api/v1/sessions	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsList_asStudent_scopedToOwnSessions	repo/server/src/main/java/com/meridian/sessions/SessionController.java
GET /api/v1/sessions/{var}	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsGet_crossStudent_returnsForbiddenOrNotFound	repo/server/src/main/java/com/meridian/sessions/SessionController.java
GET /api/v1/sessions/{var}/attempt-drafts	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsAttemptDrafts_foreignStudent_returns403	repo/server/src/main/java/com/meridian/sessions/AttemptDraftController.java
GET /api/v1/users/me	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	usersMe_withGarbageJwt_returns401	repo/server/src/main/java/com/meridian/users/UserController.java
PATCH /api/v1/admin/users/{var}/status	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	adminUsersPatchStatus_invalidValue_returns400	repo/server/src/main/java/com/meridian/users/AdminUserController.java
PATCH /api/v1/sessions/{var}	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsLifecycle_createPausePatchCompleteGet_assertsEachTransition	repo/server/src/main/java/com/meridian/sessions/SessionController.java
PATCH /api/v1/sessions/{var}/sets/{var}	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsSetsLifecycle_createPatchOverRealHttp	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST /api/v1/admin/allowed-ip-ranges	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	allowedIpRanges_create_emptyCidr_returns400	repo/server/src/main/java/com/meridian/governance/AllowedIpRangeController.java
POST /api/v1/admin/anomalies/{var}/resolve	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	adminAnomalies_resolve_knownId_withAdminJwt_returns200	repo/server/src/main/java/com/meridian/security/anomaly/AnomalyController.java
POST /api/v1/admin/approvals/{var}/approve	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	adminApprovals_approve_knownPendingId_withAdminJwt_returns200	repo/server/src/main/java/com/meridian/approvals/ApprovalController.java
POST /api/v1/admin/approvals/{var}/reject	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	approvalsReject_withStudentJwt_returns403	repo/server/src/main/java/com/meridian/approvals/ApprovalController.java
POST /api/v1/admin/backups/recovery-drill	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	backupsRecoveryDrill_withNoBackup_returns409or202	repo/server/src/main/java/com/meridian/backups/BackupController.java
POST /api/v1/admin/backups/run	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	adminBackups_run_withAdminJwt_triggersBackupOrAccepts409	repo/server/src/main/java/com/meridian/backups/BackupController.java
POST /api/v1/admin/recycle-bin/{var}/{var}/restore	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	recycleBinRestore_unknownId_returns404	repo/server/src/main/java/com/meridian/recyclebin/RecycleBinController.java
POST /api/v1/admin/users/{var}/approve	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	adminUsersApprove_unknownId_withAdminJwt_returns4xx	repo/server/src/main/java/com/meridian/users/AdminUserController.java
