POST	/api/v1/notifications/00000000-0000-0000-0000-000000000aa1/read	TrueNoMockHttpApiTest.java
POST	/api/v1/notifications/00000000-0000-0000-0000-ffffffffffff/read	TrueNoMockHttpApiTest.java
POST	/api/v1/notifications/read-all	TrueNoMockHttpApiTest.java
POST	/api/v1/reports	TrueNoMockHttpApiTest.java
POST	/api/v1/reports/schedules	TrueNoMockHttpApiTest.java
POST	/api/v1/reports/{var}/cancel	TrueNoMockHttpApiTest.java
POST	/api/v1/sessions	TrueNoMockHttpApiTest.java
POST	/api/v1/sessions/attempt-drafts	TrueNoMockHttpApiTest.java
POST	/api/v1/sessions/sync	TrueNoMockHttpApiTest.java
POST	/api/v1/sessions/{var}/complete	TrueNoMockHttpApiTest.java
POST	/api/v1/sessions/{var}/continue	TrueNoMockHttpApiTest.java
POST	/api/v1/sessions/{var}/pause	TrueNoMockHttpApiTest.java
POST	/api/v1/sessions/{var}/sets	TrueNoMockHttpApiTest.java
POST	/api/v1/sessions/{var}/submit-attempts	TrueNoMockHttpApiTest.java
PUT	/api/v1/admin/backups/policy	TrueNoMockHttpApiTest.java
PUT	/api/v1/admin/notification-templates/approval_created	TrueNoMockHttpApiTest.java
PUT	/api/v1/admin/notification-templates/this_template_does_not_exist	TrueNoMockHttpApiTest.java
PUT	/api/v1/assessment-items/{var}	TrueNoMockHttpApiTest.java
PUT	/api/v1/courses/00000000-0000-0000-0000-000000000200	TrueNoMockHttpApiTest.java
PUT	/api/v1/courses/{var}	TrueNoMockHttpApiTest.java
PUT	/api/v1/reports/schedules/{var}	TrueNoMockHttpApiTest.java
